cluster_id	ContamPct
0	8.7
1	200.2
2	0.0
3	3.8
4	2.1
5	97.2
6	8.4
7	97.1
8	0.0
9	76.9
10	143.4
11	24.9
12	18.6
13	57.1
14	24.5
15	2.5
16	12.8
17	63.8
18	52.9
19	3.2
20	99.2
21	30.0
22	5.1
23	15.4
24	3.3
25	6.1
26	0.0
27	0.0
28	26.6
29	4.4
30	0.0
31	55.9
32	0.0
33	0.0
34	39.9
35	4.5
36	0.0
37	0.0
38	115.8
39	0.0
40	18.4
41	22.4
42	0.0
43	50.2
44	155.2
45	0.0
46	3.9
47	0.0
48	63.4
49	38.1
50	0.0
51	0.0
52	22.7
53	9.5
54	82.8
55	0.0
56	8.2
57	128.5
58	133.2
59	142.9
60	0.0
61	0.0
62	0.0
63	0.0
64	17.7
65	4.7
66	119.6
67	51.0
68	0.0
69	6.6
70	42.3
71	16.3
72	0.0
73	26.4
74	76.8
75	70.6
76	30.4
77	0.0
78	9.2
79	0.0
80	74.6
81	0.0
82	0.0
83	16.2
84	37.6
85	2.9
86	0.0
87	0.0
88	24.7
89	61.4
90	0.0
91	0.0
92	0.0
93	13.9
94	0.0
95	101.7
96	0.0
97	0.0
98	48.5
99	16.5
100	0.0
101	0.0
102	0.0
103	0.0
104	0.0
105	90.9
106	51.3
107	87.8
108	2.6
109	0.0
110	0.0
111	0.0
112	0.0
113	17.9
114	7.3
115	52.8
116	0.0
117	9.4
118	135.6
119	0.0
120	0.0
121	0.0
122	0.0
123	39.0
124	42.1
125	6.5
126	0.0
127	0.0
128	0.0
129	0.0
130	0.0
131	20.0
132	9.2
133	6.1
134	2.7
135	56.2
136	0.0
137	0.0
138	14.5
139	48.2
140	0.0
141	45.1
142	34.4
143	12.5
144	89.5
145	70.2
146	45.5
147	0.0
148	0.0
149	148.1
150	178.0
151	0.0
152	14.4
153	0.0
154	76.7
155	139.0
156	0.0
157	17.3
158	0.0
159	46.6
160	0.0
161	22.0
162	17.3
163	0.0
164	48.0
165	153.8
166	0.0
167	239.2
168	85.5
169	132.7
170	24.0
171	151.0
172	178.9
173	52.6
174	97.0
175	0.0
176	83.6
177	4.3
178	135.9
179	143.4
180	61.5
181	227.8
182	0.0
183	40.8
184	103.0
185	121.9
186	9.6
187	126.2
188	13.2
189	16.6
190	24.2
191	76.6
192	60.6
193	53.0
194	28.1
195	0.0
196	19.5
197	58.0
198	166.7
199	85.3
200	88.3
201	104.0
202	64.9
203	0.0
204	0.0
205	0.0
206	0.0
207	61.4
208	13.1
209	4.0
210	9.5
211	11.3
212	0.0
213	18.2
214	0.0
215	48.5
216	33.9
217	0.0
218	0.0
219	16.7
220	0.0
221	0.0
222	104.7
223	0.0
224	0.0
225	152.4
226	16.9
227	0.0
228	16.0
229	150.1
230	6.6
231	65.7
232	0.0
233	6.6
234	12.9
235	73.5
236	0.0
237	103.3
238	51.7
239	0.0
240	18.3
241	18.7
242	0.0
243	0.0
244	0.0
245	0.0
246	0.0
247	163.8
248	22.5
249	55.1
250	25.6
251	1.6
252	0.0
253	0.0
254	100.7
255	61.0
256	102.9
257	0.0
258	80.0
259	111.9
260	92.3
261	66.2
262	0.0
263	33.6
264	0.0
265	181.5
266	23.8
267	142.4
268	15.3
269	0.0
270	194.7
271	54.0
272	67.9
273	0.0
274	0.0
275	38.6
276	24.9
277	37.4
278	5.8
279	0.0
280	72.3
281	0.0
282	44.0
283	17.3
284	0.0
285	0.0
286	9.4
287	0.0
288	15.1
289	0.0
290	0.0
291	41.8
292	30.0
293	38.6
294	0.0
295	44.8
296	0.0
297	42.2
298	34.2
299	70.9
300	0.0
301	20.7
302	6.0
303	10.6
304	1.7
305	0.0
306	0.0
307	22.6
308	87.4
309	6.3
310	0.0
311	0.0
312	93.0
313	49.7
314	0.0
315	84.4
316	76.5
317	10.3
318	4.7
319	38.8
320	46.4
321	54.4
322	88.5
323	0.0
324	106.1
325	75.1
326	139.7
327	58.9
328	23.4
329	58.3
330	100.0
331	175.4
332	0.0
333	212.8
334	105.8
335	59.9
336	0.0
337	164.9
338	0.0
339	94.6
340	0.0
341	105.7
342	115.6
343	139.3
344	152.0
