cluster_id	ContamPct
0	0.0
1	206.2
2	0.0
3	7.4
4	0.0
5	107.0
6	0.0
7	58.8
8	8.1
9	85.6
10	156.3
11	68.4
12	18.3
13	28.7
14	3.3
15	53.6
16	13.4
17	0.0
18	25.5
19	11.5
20	2.9
21	10.1
22	16.5
23	14.8
24	93.0
25	0.0
26	0.0
27	69.0
28	29.4
29	66.4
30	0.0
31	0.0
32	36.5
33	0.0
34	0.0
35	15.7
36	10.6
37	0.0
38	121.0
39	13.9
40	93.1
41	0.0
42	103.5
43	0.0
44	15.3
45	22.2
46	0.0
47	9.2
48	132.1
49	0.0
50	0.0
51	156.1
52	23.5
53	0.0
54	0.0
55	33.1
56	9.5
57	127.0
58	71.1
59	0.0
60	0.0
61	45.9
62	17.5
63	47.7
64	79.0
65	75.9
66	49.5
67	58.0
68	0.0
69	36.4
70	0.0
71	0.0
72	72.4
73	44.8
74	17.5
75	0.0
76	0.0
77	0.0
78	0.0
79	84.1
80	311.7
81	61.9
82	0.0
83	0.0
84	24.4
85	14.5
86	76.2
87	0.0
88	0.0
89	0.0
90	0.0
91	62.9
92	0.0
93	53.5
94	116.2
95	8.2
96	27.4
97	67.2
98	0.0
99	0.0
100	0.0
101	0.0
102	0.0
103	0.0
104	46.1
105	0.0
106	115.8
107	64.5
108	0.0
109	8.7
110	12.2
111	50.1
112	0.0
113	6.5
114	0.0
115	0.0
116	0.0
117	22.9
118	19.1
119	0.0
120	32.2
121	32.9
122	0.0
123	10.3
124	0.0
125	0.0
126	71.7
127	0.0
128	9.5
129	106.7
130	0.0
131	63.5
132	7.1
133	105.3
134	166.7
135	0.0
136	0.0
137	55.2
138	0.0
139	41.9
140	34.3
141	0.0
142	0.0
143	124.6
144	21.6
145	156.9
146	40.1
147	184.9
148	40.3
149	99.2
150	111.7
151	4.7
152	161.0
153	145.2
154	261.5
155	0.0
156	61.1
157	83.4
158	122.6
159	116.4
160	37.3
161	29.6
162	76.6
163	22.3
164	0.0
165	35.7
166	26.8
167	57.4
168	53.5
169	93.0
170	113.2
171	119.0
172	112.8
173	39.8
174	0.0
175	0.0
176	14.4
177	0.0
178	0.0
179	0.0
180	74.1
181	22.0
182	37.7
183	92.0
184	0.0
185	95.2
186	12.9
187	24.0
188	23.7
189	64.6
190	0.0
191	129.0
192	44.4
193	91.0
194	123.6
195	8.2
196	18.9
197	67.2
198	19.9
199	6.9
200	0.0
201	64.5
202	200.0
203	0.0
204	0.0
205	51.9
206	48.8
207	0.0
208	0.0
209	0.0
210	73.2
211	165.8
212	17.2
213	0.0
214	0.0
215	2.4
216	106.9
217	133.6
218	0.0
219	0.0
220	112.7
221	144.1
222	54.3
223	232.7
224	139.4
225	114.3
226	125.3
227	0.0
228	47.9
229	0.0
230	0.0
231	76.2
232	0.0
233	16.5
234	57.6
235	80.2
236	0.0
237	0.0
238	76.0
239	58.0
240	0.0
241	0.0
242	0.0
243	9.3
244	37.4
245	0.0
246	34.2
247	0.0
248	27.6
249	0.0
250	11.9
251	1.4
252	16.2
253	49.4
254	0.0
255	0.0
256	68.8
257	55.3
258	113.8
259	0.0
260	0.0
261	1.6
262	0.0
263	0.0
264	97.6
265	53.5
266	73.8
267	0.0
268	87.8
269	98.8
270	104.4
271	96.8
272	113.6
273	147.6
274	124.7
275	156.7
276	142.7
277	144.3
